,predicted_class,C,N,E,dist
987,neutral,0.0846833672493073,0.8409670011816451,0.0743496455300443,0.45938583341778594
988,neutral,0.03975788965428117,0.9332330600786198,0.02700903850057073,0.4859363391062867
989,neutral,0.24421792574437715,0.6862237701424623,0.06955828211466912,0.4539825787692799
990,entailment,0.0010452933871155671,0.005429078987448083,0.993525614945323,0.0027173799875119544
991,contradiction,0.9420960652534316,0.03893550749192863,0.018968495001574395,0.9420960652534316
992,entailment,0.0019842218483585397,0.08115268712209449,0.9168631121047452,0.04065701524212506
993,entailment,0.08197209533244804,0.3852088831404377,0.5328189870700084,0.20980239034144657
994,contradiction,0.9785520395177356,0.016541183997572952,0.00490678524584607,0.9785520395177356
995,contradiction,0.8853791518452309,0.09961110747186204,0.015009744256468262,0.8853791518452309
996,neutral,0.01513427806400488,0.9683381680813244,0.016527512809934333,0.4916092553885228
997,neutral,0.02836191936530381,0.9623580988011384,0.009280033188975176,0.4952245425105086
998,contradiction,0.7616380151482303,0.2328589811227108,0.005503063865345595,0.7616380151482303
999,neutral,0.0669944336819468,0.8854154140360471,0.04759015822203644,0.4744963161865917
1000,neutral,0.17498859440655873,0.45107594069789203,0.3739354751385445,0.27337557519768946
1001,neutral,0.016284503756100424,0.954690974089002,0.02902461252602495,0.48524745723207513
1002,entailment,0.008672495933024105,0.26908587577950444,0.7222416759279491,0.13571996224458474
1003,contradiction,0.8811977755488308,0.07253918517820393,0.046262983336870386,0.8811977755488308
1004,entailment,0.0018787739878416297,0.03188451399008565,0.9662366902249928,0.015972265620366015
1005,entailment,0.009179346756561874,0.14814474909432013,0.8426759358844994,0.0747586073546128
1006,contradiction,0.8173323455870816,0.14721211114177926,0.03545547698512665,0.8173323455870816
1007,entailment,0.00834413227518012,0.4427897919022679,0.5488660907288887,0.22325778511363012
1008,neutral,0.0165210832201811,0.97545583096176,0.008023142122288312,0.4959210403364655
1009,contradiction,0.8152981898213874,0.1791862135393336,0.005515626463173596,0.8152981898213874
1010,contradiction,0.9284359254041772,0.0680943173453303,0.003469757612197,0.9284359254041772
1011,contradiction,0.8515124816360886,0.1294631224460392,0.019024397713485176,0.8515124816360886
1012,contradiction,0.8961826116780324,0.09653184931743412,0.007285502960779877,0.8961826116780324
1013,neutral,0.007928221632816224,0.9692915829379152,0.022780142315184677,0.48851890355539923
1014,entailment,0.0035087300844826607,0.2088843615932052,0.7876068934263898,0.10480993211982462
1015,contradiction,0.9699206491907436,0.021347903137895342,0.008731459053998759,0.9699206491907436
1016,entailment,0.04846323147318643,0.3910970188695969,0.5604397732927849,0.20550809074908338
1017,entailment,0.02150539784032283,0.3205242075613256,0.6579703931853327,0.16378435165444127
1018,contradiction,0.9880163993539954,0.006471264068401372,0.005512423985463618,0.9880163993539954
1019,contradiction,0.8695739791009343,0.12216043079100372,0.008265545554498646,0.8695739791009343
1020,neutral,0.004756724253592718,0.8720414504773053,0.12320185168066752,0.43810465671382537
1021,contradiction,0.9088227940350596,0.08460306898298581,0.0065742248692243176,0.9088227940350596
1022,neutral,0.2106617662427563,0.7318254774350649,0.057512761596618965,0.46356900074474255
1023,neutral,0.1381310690320345,0.5979173944432986,0.2639515683307768,0.3468725643158081
1024,neutral,0.003683243726082122,0.7514876527893484,0.24482910245581915,0.37713289916740733
1025,neutral,0.1653081577901731,0.7417069023989055,0.09298488845126666,0.44429986644737623
1026,entailment,0.0007471628934606498,0.09377208708893038,0.9054807298088592,0.046921102199165496
1027,neutral,0.08618972569180391,0.5614634957255482,0.3523468499786714,0.30721007830835045
1028,entailment,0.0005393051656654179,0.03364451264130746,0.9658161787591454,0.016831333603608004
1029,neutral,0.15166102828186204,0.843045590146259,0.00529336284518448,0.4968801604438186
1030,neutral,0.03381353117190832,0.956306307735398,0.009880197416946134,0.4948870133435634
1031,contradiction,0.9735731414445038,0.02430188228545509,0.002124949089351539,0.9735731414445038
1032,neutral,0.424904740981414,0.5383160245986879,0.036779225670309515,0.46802336164913005
1033,contradiction,0.9345948006493768,0.062324606102398775,0.003080548511476657,0.9345948006493768
1034,neutral,0.0023300838506987924,0.8298491409041552,0.16782071177631833,0.4158936639583582
1035,neutral,0.18631369724500813,0.7900083465928014,0.023677899493387403,0.48545022752487366
1036,contradiction,0.6804635199867015,0.2776341314296661,0.04190236076785421,0.6804635199867015
1037,neutral,0.14639620867909814,0.7162298015255446,0.13737394685601886,0.4195329524287584
1038,contradiction,0.8418509656621348,0.1526734401561127,0.005475593094431882,0.8418509656621348
1039,neutral,0.1417592499718963,0.8511197355116128,0.0071210183818801575,0.49585138648475097
1040,contradiction,0.9747698403572151,0.02212048001864817,0.0031096804071525674,0.9747698403572151
1041,neutral,0.2997223196192374,0.6088197777885914,0.0914579711549206,0.43469878823588176
1042,neutral,0.2854650243281926,0.6885835556624438,0.02595140442132623,0.48184035360685235
1043,entailment,0.0032986704599269373,0.2130477121507164,0.7836536547571986,0.10687640211212826
1044,neutral,0.09717710408016822,0.6807553015976759,0.2220675869815002,0.37701486648672555
1045,contradiction,0.4612986865975546,0.4290437374984042,0.1096574714653131,0.39822050736041803
1046,neutral,0.0013693408987175712,0.7089262999339832,0.28970438899982376,0.35494918581506435
1047,neutral,0.11124226128093363,0.8727552146109776,0.016002569899398817,0.49099722659069883
1048,contradiction,0.8454246711134417,0.1489485017947463,0.005626791821505286,0.8454246711134417
1049,neutral,0.05988350970679469,0.8790289968160561,0.06108746791347092,0.4675106913848988
1050,neutral,0.2448258336564639,0.7066440963377829,0.0485300627223913,0.4678682975707301
1051,contradiction,0.869834026423288,0.1225628175424562,0.007603159467870453,0.869834026423288
1052,contradiction,0.8064722262742077,0.18349854615254532,0.010029253108760102,0.8064722262742077
1053,neutral,0.06547885809988564,0.9228165267177476,0.011704621101405395,0.49373763711569296
1054,neutral,0.02197020051387032,0.9365170507263091,0.0415128127443118,0.478777328640559
1055,contradiction,0.9812239314393392,0.0169991794090602,0.0017769385150308565,0.9812239314393392
1056,contradiction,0.9112337167398041,0.07949130839773323,0.009274892688115542,0.9112337167398041
1057,contradiction,0.9681719813315849,0.029155299552939575,0.0026726660010115808,0.9681719813315849
1058,neutral,0.0019916934401684088,0.8980617468156061,0.09994653381342612,0.44992700173267547
1059,neutral,0.011676425416028705,0.860816443790805,0.12750710542623026,0.43549323724642436
1060,contradiction,0.999411928979736,0.00039816206852274897,0.0001898759714898564,0.999411928979736
1061,contradiction,0.9991734903989856,0.0006463510961353796,0.00018019560722047544,0.9991734903989856
1062,contradiction,0.9635656597923754,0.030538207213658776,0.005896138341947614,0.9635656597923754
1063,contradiction,0.8898464193638396,0.10369722377141574,0.006456364783513844,0.8898464193638396
1064,contradiction,0.9990527075227154,0.0007237456651727298,0.0002235438731899713,0.9990527075227154
1065,neutral,0.18235390461415596,0.8128047939059752,0.004841260130847747,0.497039513548102
1066,entailment,0.002252786795093793,0.14941003802384714,0.8483372384432337,0.0748736887325278
1067,neutral,0.010000719410476484,0.8502594610079962,0.13973983946907392,0.4294242736324486
1068,contradiction,0.9885892686630772,0.009008547995492082,0.0024022003168021984,0.9885892686630772
1069,entailment,0.001295533372455371,0.193301751558928,0.805402752937124,0.09677624897489993
1070,contradiction,0.9727338838914709,0.02257568958468821,0.0046904557212629604,0.9727338838914709
1071,entailment,0.0048504196498555426,0.2323009740750804,0.7628485836026699,0.11671661424297401
1072,contradiction,0.9471901845498629,0.04541357464289502,0.007396218360170437,0.9471901845498629
1073,contradiction,0.5657014593019429,0.20907127704733408,0.22522724501215616,0.5657014593019429
1074,contradiction,0.9902464025757562,0.008091908100680476,0.0016617520300217436,0.9902464025757562
1075,entailment,0.0009897757364435806,0.05598842415990984,0.9430217998450549,0.0280219475309552
1076,entailment,0.04223877877452767,0.2532137995629061,0.7045474199734921,0.13219046375957544
1077,contradiction,0.6554299970574596,0.3028357859591377,0.041734212618634935,0.6554299970574596
1078,neutral,0.10216062064977867,0.7818465930650703,0.11599278863186467,0.4354044882656874
1079,entailment,0.0007740381407672522,0.0810881088286434,0.918137872651245,0.04057546057226669
1080,contradiction,0.5996787512493418,0.1969097503701276,0.20341144500217456,0.5996787512493418
